Nome|Marca|Descrizione|Prezzo di Riferimento|Prezzo Vendita|Codice Interno|Link all'offerta|Disponibilita|Albero Categorie|Link Immagine|Spese di Spedizione|Codice Produttore|Codice EAN|Peso|Ulteriore Link Immagine 1|Ulteriore Link Immagine 2|Condizione|Parent ID <endrecord>
Master Trony TM/4 - Cassaforte elettronica da muro|Technomax|Master Trony TM/4 è la cassaforte elettronica da muro che trasforma la sicurezza della tua casa. Con serratura a combinazione digitale, protegge documenti, gioielli e oggetti di valore con affidabilità professionale. Il design compatto si integra discreta|492.00|345.00|62566184845661|https://cassefortieserrature.com/products/master-trony-tm-4-cassaforte-elettronica-da-muro|disponibile|Casseforti;Casseforti a muro;Casseforti a Muro con combinazione elettronica;Piccola;prezzo-300-600|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/master_trony.jpg?v=1763099531|15.00|TM/4|8009892051093|18.000|||| <endrecord>
Master Trony TM/4L - Cassaforte elettronica da muro|Technomax|Master Trony TM/4L è la cassaforte elettronica da muro che trasforma la sicurezza della tua casa. Con serratura a combinazione digitale, protegge documenti, gioielli e oggetti di valore con affidabilità professionale. Il design compatto si integra discret|503.00|350.00|62566232392029|https://cassefortieserrature.com/products/master-trony-tm-4l-cassaforte-elettronica-da-muro|disponibile|Casseforti;Casseforti a muro;Casseforti a Muro con combinazione elettronica;media;prezzo-300-600|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/master_trony.jpg?v=1763099531|15.00|TM/4L|8009892051109|19.000|||| <endrecord>
Master Trony TM/5 - Cassaforte elettronica da muro|Technomax|Master Trony TM/5 è la cassaforte elettronica da muro che trasforma la sicurezza della tua casa. Con serratura a combinazione digitale, protegge documenti, gioielli e oggetti di valore con affidabilità professionale. Il design compatto si integra discreta|562.00|390.00|62566263456093|https://cassefortieserrature.com/products/master-trony-tm-5-cassaforte-elettronica-da-muro|disponibile|Casseforti;Casseforti a muro;Casseforti a Muro con combinazione elettronica;media;prezzo-300-600|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/master_trony.jpg?v=1763099531|20.00|TM/5|8009892051161|25.000|||| <endrecord>
Master Trony TM/5L - Cassaforte elettronica da muro|Technomax|Master Trony TM/5L è la cassaforte elettronica da muro che trasforma la sicurezza della tua casa. Con serratura a combinazione digitale, protegge documenti, gioielli e oggetti di valore con affidabilità professionale. Il design compatto si integra discret|580.00|405.00|62568208007517|https://cassefortieserrature.com/products/master-trony-tm-5l-cassaforte-elettronica-da-muro|disponibile|Casseforti;Casseforti a muro;Casseforti a Muro con combinazione elettronica;media;prezzo-300-600|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/master_trony.jpg?v=1763099531|20.00|TM/5L|8009892051116|26.000|||| <endrecord>
Master Trony TM/6 - Cassaforte elettronica da muro|Technomax|Master Trony TM/6 è la cassaforte elettronica da muro che trasforma la sicurezza della tua casa. Con serratura a combinazione digitale, protegge documenti, gioielli e oggetti di valore con affidabilità professionale. Il design compatto si integra discreta|653.00|455.00|62568236810589|https://cassefortieserrature.com/products/master-trony-tm-6-cassaforte-elettronica-da-muro|disponibile|Casseforti;Casseforti a muro;Casseforti a Muro con combinazione elettronica;media;prezzo-300-600|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/master_trony.jpg?v=1763099531|20.00|TM/6|8009892051123|33.500|||| <endrecord>
Master Trony TM/6L - Cassaforte elettronica da muro|Technomax|Master Trony TM/6L è la cassaforte elettronica da muro che trasforma la sicurezza della tua casa. Con serratura a combinazione digitale, protegge documenti, gioielli e oggetti di valore con affidabilità professionale. Il design compatto si integra discret|671.00|470.00|62568280555869|https://cassefortieserrature.com/products/master-trony-tm-6l-cassaforte-elettronica-da-muro|disponibile|Casseforti;Casseforti a muro;Casseforti a Muro con combinazione elettronica;media;prezzo-300-600|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/master_trony.jpg?v=1763099531|20.00|TM/6L|8009892051130|34.500|||| <endrecord>
Master Trony TM/7 - Cassaforte elettronica da muro|Technomax|Master Trony TM/7 è la cassaforte elettronica da muro che trasforma la sicurezza della tua casa. Con serratura a combinazione digitale, protegge documenti, gioielli e oggetti di valore con affidabilità professionale. Il design compatto si integra discreta|671.00|470.00|62568319287645|https://cassefortieserrature.com/products/master-trony-tm-7-cassaforte-elettronica-da-muro|disponibile|Casseforti;Casseforti a muro;Casseforti a Muro con combinazione elettronica;media;prezzo-300-600|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/master_trony.jpg?v=1763099531|20.00|TM/7|8009892051147|34.500|||| <endrecord>
Master Trony TM/7L - Cassaforte elettronica da muro|Technomax|Master Trony TM/7L è la cassaforte elettronica da muro che trasforma la sicurezza della tua casa. Con serratura a combinazione digitale, protegge documenti, gioielli e oggetti di valore con affidabilità professionale. Il design compatto si integra discret|671.00|470.00|62568356282717|https://cassefortieserrature.com/products/master-trony-tm-7l-cassaforte-elettronica-da-muro|disponibile|Casseforti;Casseforti a muro;Casseforti a Muro con combinazione elettronica;media;prezzo-300-600|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/master_trony.jpg?v=1763099531|20.00|TM/7L|8009892051154|37.000|||| <endrecord>
Mini Safe CS/0 - Cassaforte a chiave per auto|Technomax|Proteggete i vostri oggetti di valore ovunque vi troviate con la Mini Safe CS/0, la cassaforte compatta progettata specificamente per l'auto. Grazie al suo sistema di chiusura a chiave affidabile, offre sicurezza discreta senza compromessi. Perfetta per d|102.00|70.00|62636125782365|https://cassefortieserrature.com/products/mini-safe-cs-0-cassaforte-a-chiave-per-auto|disponibile|Casseforti;casseforti a mobile;Casseforti a Mobile con Chiave;Casseforti per veicoli;Piccola;prezzo-fino-300|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/MINI-SAFE-CS_0.jpg?v=1763570846|10.00|CS/0|8009892061078|2.700|||| <endrecord>
Mini Safe MB/0 - Cassaforte a chiave da mobile/muro|Technomax|Proteggete i vostri oggetti di valore con la Mini Safe MB/0, la cassaforte compatta pensata per chi non vuole compromessi sulla sicurezza. Ideale per documenti importanti, gioielli e contanti, questa cassaforte a chiave si integra perfettamente in qualsia|121.00|85.00|62636016271709|https://cassefortieserrature.com/products/mini-safe-mb-0-cassaforte-a-chiave-da-mobile|disponibile|Casseforti;casseforti a mobile;Casseforti a Mobile con Chiave;Casseforti a muro;Casseforti a muro con chiave;Piccola;prezzo-fino-300|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/mini_safe_mb_0.jpg?v=1763569137|10.00|MB/0|8009892052946|5.000|||| <endrecord>
Mini Safe MB/1E - Cassaforte elettronica da mobile/muro|Technomax|Protezione discreta e affidabile per i tuoi oggetti di valore. La Mini Safe MB/1E è una cassaforte elettronica compatta, ideale sia per l'installazione a muro che su mobile. Dotata di serratura elettronica sicura, offre accesso rapido tramite codice digit|261.00|185.00|62636030624093|https://cassefortieserrature.com/products/mini-safe-mb-1e-cassaforte-elettronica-da-mobile-muro|disponibile|cassaforte a mobile con combinazione elettronica;Casseforti;casseforti a mobile;Casseforti a muro;Casseforti a Muro con combinazione elettronica;Piccola;prezzo-fino-300|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/mb1e.png?v=1763569568|15.00|MB/1E|8009892068275|6.000|||| <endrecord>
Moby Light 728/ACH - Cassaforte a chiave da mobile|Technomax|Cassaforte Moby Light 728/ACH: protezione affidabile per i tuoi oggetti di valore. Questo modello da mobile combina sicurezza robusta e design discreto, perfetto per chi desidera proteggere documenti, gioielli e contanti senza compromessi. Dotata di serra|190.00|135.00|62636359450973|https://cassefortieserrature.com/products/moby-light-728-ach-cassaforte-a-chiave-da-mobile|disponibile|Casseforti;casseforti a mobile;Casseforti a Mobile con Chiave;Piccola;prezzo-fino-300|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/moby_light_ach-1.jpg?v=1763575095|15.00|728/ACH|8009892052557|10.000|||| <endrecord>
Moby Light 728/EL - Cassaforte elettronica da mobile|Technomax|Cassaforte elettronica Moby Light 728/EL: protezione intelligente per i tuoi valori. Questo modello da mobile combina tecnologia di sicurezza avanzata con design compatto, perfetto per chi cerca una soluzione affidabile senza compromessi. La serratura ele|270.00|190.00|62636324618589|https://cassefortieserrature.com/products/moby-light-728-el-cassaforte-elettronica-da-mobile|disponibile|cassaforte a mobile con combinazione elettronica;Casseforti;casseforti a mobile;Piccola;prezzo-fino-300|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/730EL-1.jpg?v=1763574479|15.00|||10.000|||| <endrecord>
Moby Light 730/ACH - Cassaforte a chiave da mobile|Technomax|Cassaforte Moby Light 730/ACH: protezione affidabile per i tuoi oggetti di valore. Questo modello da mobile combina sicurezza robusta e design discreto, perfetto per chi desidera proteggere documenti, gioielli e contanti senza compromessi. Dotata di serra|220.00|155.00|62636367413597|https://cassefortieserrature.com/products/moby-light-730-ach-cassaforte-a-chiave-da-mobile|disponibile|Casseforti;casseforti a mobile;Casseforti a Mobile con Chiave;Piccola;prezzo-fino-300|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/moby_light_ach-1.jpg?v=1763575095|15.00|730/ACH|8009892052571|13.500|||| <endrecord>
Moby Light 730/EL - Cassaforte elettronica da mobile|Technomax|Cassaforte elettronica Moby Light 730/EL: protezione intelligente per i tuoi valori. Questo modello da mobile combina tecnologia di sicurezza avanzata con design compatto, perfetto per chi cerca una soluzione affidabile senza compromessi. La serratura ele|296.00|210.00|62636341821789|https://cassefortieserrature.com/products/moby-light-730-el-cassaforte-elettronica-da-mobile|disponibile|cassaforte a mobile con combinazione elettronica;Casseforti;casseforti a mobile;Piccola;prezzo-fino-300|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/730EL-1.jpg?v=1763574479|15.00|730/EL|8009892053608|13.500|||| <endrecord>
Moby Light 745/ACH - Cassaforte a chiave da mobile|Technomax|Cassaforte Moby Light 745/ACH: protezione affidabile per i tuoi oggetti di valore. Questo modello da mobile combina sicurezza robusta e design discreto, perfetto per chi desidera proteggere documenti, gioielli e contanti senza compromessi. Dotata di serra|250.00|175.00|62636377014621|https://cassefortieserrature.com/products/moby-light-745-ach-cassaforte-a-chiave-da-mobile|disponibile|Casseforti;casseforti a mobile;Casseforti a Mobile con Chiave;Piccola;prezzo-fino-300|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/moby_light_ach-1.jpg?v=1763575095|15.00|745/ACH|8009892053950|16.000|||| <endrecord>
Moby Light 745/EL - Cassaforte elettronica da mobile|Technomax|Cassaforte elettronica Moby Light 745/EL: protezione intelligente per i tuoi valori. Questo modello da mobile combina tecnologia di sicurezza avanzata con design compatto, perfetto per chi cerca una soluzione affidabile senza compromessi. La serratura ele|332.00|230.00|62636356567389|https://cassefortieserrature.com/products/moby-light-745-el-cassaforte-elettronica-da-mobile|disponibile|cassaforte a mobile con combinazione elettronica;Casseforti;casseforti a mobile;Piccola;prezzo-fino-300|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/730EL-1.jpg?v=1763574479|15.00|745/EL|8009892053622|16.000|||| <endrecord>
MUSA 150/C - Cassaforte a chiave da muro|Bordogna|Cassaforte a muro con serratura a chiave doppia mappa Bordogna MUSA 150/C. La MUSA 150/C di Bordogna è una cassaforte da muro compatta e robusta, ideale per uso domestico o in piccoli uffici. Dotata di serratura a chiave doppia mappa certificata EN 1300 A|238.00|165.00|58868528709981|https://cassefortieserrature.com/products/musa-150-c-cassaforte-a-chiave-da-muro|disponibile|casseforti;casseforti a muro;Casseforti a muro con chiave;piccola;prezzo-fino-300|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-340-C-chiusa_fe855fca-e8fb-413a-8767-cf47eb7f5cd0.jpg?v=1772121499|15.00|81030||11.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-200-C-dettaglio_698db7c5-b0db-47de-9e0f-72745cd996f0.jpg?v=1772121500|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-340-C-aperta_6a4ccfc6-d213-4423-85b5-70f78a6307e2.jpg?v=1772121500|| <endrecord>
MUSA 200/C - Cassaforte a chiave da muro|Bordogna|Cassaforte a muro con serratura a chiave doppia mappa Bordogna MUSA 200/C. La MUSA 200/C è una cassaforte versatile e resistente, perfetta per custodire documenti, denaro e piccoli oggetti di valore. La chiusura a chiave doppia mappa garantisce sicurezza |244.00|170.00|58868603814237|https://cassefortieserrature.com/products/musa-200-c-cassaforte-a-chiave-da-muro|disponibile|casseforti;casseforti a muro;Casseforti a muro con chiave;piccola;prezzo-fino-300|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-340-C-chiusa_fe855fca-e8fb-413a-8767-cf47eb7f5cd0.jpg?v=1772121499|15.00|81031||12.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-200-C-dettaglio_698db7c5-b0db-47de-9e0f-72745cd996f0.jpg?v=1772121500|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-340-C-aperta_6a4ccfc6-d213-4423-85b5-70f78a6307e2.jpg?v=1772121500|| <endrecord>
MUSA 215/E - Cassaforte elettronica da muro|Bordogna|Cassaforte a muro con serratura elettronica digitale Bordogna MUSA 215/E. La MUSA 215/E combina tecnologia e sicurezza in una cassaforte da muro compatta. Dotata di serratura elettronica digitale facile da programmare, consente un accesso rapido e sicuro.|342.00|240.00|58868735312221|https://cassefortieserrature.com/products/musa-215-e-cassaforte-elettronica-da-muro|disponibile|casseforti;casseforti a muro;Casseforti a Muro con combinazione elettronica;piccola;prezzo-fino-300|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-230-E-chiusa_bdc4755c-27f6-4abb-97cf-5d0d0ecf1295.jpg?v=1772121402|15.00|81000||13.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-280-E-semiaperta-1_d5c7bc78-953c-474f-a7a5-3925ce88178f.jpg?v=1772121517|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-340-C-aperta_fd4d0ca5-1726-4629-8da0-13d1563c1d9b.jpg?v=1772121517|| <endrecord>
MUSA 230/C - Cassaforte a chiave da muro|Bordogna|Cassaforte a muro con serratura a chiave doppia mappa Bordogna MUSA 230/C. La MUSA 230/C combina eleganza e sicurezza in un design compatto. Realizzata in acciaio di alta qualità e dotata di serratura certificata EN 1300 A, offre la massima protezione con|305.00|210.00|58868628259165|https://cassefortieserrature.com/products/musa-230-c-cassaforte-a-chiave-da-muro|disponibile|casseforti;casseforti a muro;Casseforti a muro con chiave;piccola;prezzo-fino-300|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-340-C-chiusa_fe855fca-e8fb-413a-8767-cf47eb7f5cd0.jpg?v=1772121499|15.00|81032||14.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-200-C-dettaglio_698db7c5-b0db-47de-9e0f-72745cd996f0.jpg?v=1772121500|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-340-C-aperta_6a4ccfc6-d213-4423-85b5-70f78a6307e2.jpg?v=1772121500|| <endrecord>
MUSA 230/E - Cassaforte elettronica da muro|Bordogna|Cassaforte a muro con serratura elettronica Bordogna MUSA 230/E. La MUSA 230/E Bordogna offre un perfetto equilibrio tra dimensioni ridotte e sicurezza avanzata. La serratura elettronica certificata EN 1300 B garantisce un controllo totale dell’accesso. R|366.00|255.00|58868807696733|https://cassefortieserrature.com/products/musa-230-e-cassaforte-elettronica-da-muro|disponibile|casseforti;casseforti a muro;Casseforti a Muro con combinazione elettronica;piccola;prezzo-fino-300|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-230-E-chiusa_bdc4755c-27f6-4abb-97cf-5d0d0ecf1295.jpg?v=1772121402|15.00|81001||14.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-280-E-semiaperta-1_d5c7bc78-953c-474f-a7a5-3925ce88178f.jpg?v=1772121517|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-340-C-aperta_fd4d0ca5-1726-4629-8da0-13d1563c1d9b.jpg?v=1772121517|| <endrecord>
MUSA 280/C - Cassaforte a chiave da muro|Bordogna|Cassaforte a muro con serratura a chiave doppia mappa Bordogna MUSA 280/C. La MUSA 280/C è la scelta ideale per chi desidera una cassaforte solida e spaziosa. La struttura in acciaio rinforzato e la chiusura con chiave doppia mappa garantiscono sicurezza |342.00|240.00|58868878475613|https://cassefortieserrature.com/products/musa-280-c-cassaforte-a-chiave-da-muro-1|disponibile|casseforti;casseforti a muro;Casseforti a muro con chiave;media;prezzo-fino-300|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-340-C-chiusa_9f33cd60-31f3-4860-8127-85e1c8c2ee98.jpg?v=1772121517|15.00|81033||18.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-200-C-dettaglio_0ac768fb-695d-4c03-a525-f08ecca676d5.jpg?v=1772121517|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-340-C-aperta_fd4d0ca5-1726-4629-8da0-13d1563c1d9b.jpg?v=1772121517|| <endrecord>
MUSA 280/E - Cassaforte elettronica da muro|Bordogna|Cassaforte a muro con serratura elettronica Bordogna MUSA 280/E. La MUSA 280/E è una cassaforte da muro certificata EN 14450 Classe S2, ideale per uso privato e professionale. Dotata di tastiera elettronica digitale e struttura in acciaio monoblocco, gara|452.00|315.00|58868658372957|https://cassefortieserrature.com/products/musa-280-c-cassaforte-a-chiave-da-muro|disponibile|casseforti;casseforti a muro;Casseforti a Muro con combinazione elettronica;media;prezzo-fino-300|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-230-E-chiusa_bdc4755c-27f6-4abb-97cf-5d0d0ecf1295.jpg?v=1772121402|15.00|81002||18.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-280-E-semiaperta-1_d5c7bc78-953c-474f-a7a5-3925ce88178f.jpg?v=1772121517|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-340-C-aperta_fd4d0ca5-1726-4629-8da0-13d1563c1d9b.jpg?v=1772121517|| <endrecord>
MUSA 300/C - Cassaforte a chiave da muro|Bordogna|Cassaforte a muro con serratura a chiave doppia mappa Bordogna MUSA 300/C. La MUSA 300/C Bordogna è una cassaforte da muro di medie dimensioni che unisce sicurezza e semplicità d’uso. Dotata di serratura a chiave doppia mappa e struttura in acciaio ad alt|427.00|300.00|58868683014493|https://cassefortieserrature.com/products/musa-300-c-cassaforte-a-chiave-da-muro|disponibile|casseforti;casseforti a muro;Casseforti a muro con chiave;media;prezzo-fino-300|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-340-C-chiusa_9f33cd60-31f3-4860-8127-85e1c8c2ee98.jpg?v=1772121517|20.00|81034||21.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-200-C-dettaglio_0ac768fb-695d-4c03-a525-f08ecca676d5.jpg?v=1772121517|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-340-C-aperta_fd4d0ca5-1726-4629-8da0-13d1563c1d9b.jpg?v=1772121517|| <endrecord>
MUSA 300/E - Cassaforte elettronica da muro|Bordogna|Cassaforte a muro con serratura elettronica Bordogna MUSA 300/E. La MUSA 300/E Bordogna offre sicurezza e praticità in un design compatto. La serratura elettronica con codice utente consente una gestione semplice e veloce, mentre la struttura in acciaio r|512.00|360.00|58868912226653|https://cassefortieserrature.com/products/musa-300-e-cassaforte-elettronica-da-muro|disponibile|casseforti;casseforti a muro;Casseforti a Muro con combinazione elettronica;media;prezzo-300-600|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-230-E-chiusa_bdc4755c-27f6-4abb-97cf-5d0d0ecf1295.jpg?v=1772121402|20.00|81003||21.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-280-E-semiaperta-1_d5c7bc78-953c-474f-a7a5-3925ce88178f.jpg?v=1772121517|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-340-C-aperta_fd4d0ca5-1726-4629-8da0-13d1563c1d9b.jpg?v=1772121517|| <endrecord>
MUSA 340/C - Cassaforte a chiave da muro|Bordogna|Cassaforte a muro con serratura a chiave doppia mappa Bordogna MUSA 340/C. La MUSA 340/C è una cassaforte da muro robusta e spaziosa, pensata per chi desidera sicurezza e comfort d’uso. Realizzata con acciaio di prima qualità e dotata di chiusura a chiave|500.00|350.00|58868705034589|https://cassefortieserrature.com/products/musa-340-c-cassaforte-a-chiave-da-muro|disponibile|casseforti;casseforti a muro;Casseforti a muro con chiave;media;prezzo-300-600|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-340-C-chiusa_9f33cd60-31f3-4860-8127-85e1c8c2ee98.jpg?v=1772121517|20.00|81035||25.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-200-C-dettaglio_0ac768fb-695d-4c03-a525-f08ecca676d5.jpg?v=1772121517|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-340-C-aperta_fd4d0ca5-1726-4629-8da0-13d1563c1d9b.jpg?v=1772121517|| <endrecord>
MUSA 340/E - Cassaforte elettronica da muro|Bordogna|Cassaforte a muro con serratura elettronica Bordogna MUSA 340/E. La MUSA 340/E è la cassaforte ideale per chi desidera un sistema di sicurezza pratico e moderno. Certificata EN 14450 Classe S2, combina tastiera elettronica digitale e corpo in acciaio sald|604.00|420.00|58868937032029|https://cassefortieserrature.com/products/musa-340-e-cassaforte-elettronica-da-muro|disponibile|casseforti;casseforti a muro;Casseforti a Muro con combinazione elettronica;media;prezzo-300-600|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-230-E-chiusa_bdc4755c-27f6-4abb-97cf-5d0d0ecf1295.jpg?v=1772121402|20.00|81004||25.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-280-E-semiaperta-1_d5c7bc78-953c-474f-a7a5-3925ce88178f.jpg?v=1772121517|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-340-C-aperta_fd4d0ca5-1726-4629-8da0-13d1563c1d9b.jpg?v=1772121517|| <endrecord>
MUSA 400/E - Cassaforte elettronica grande formato da muro|Bordogna|Cassaforte a muro grande formato con serratura elettronica Bordogna MUSA 400/E. La MUSA 400/E Bordogna offre ampio spazio interno e sicurezza certificata EN 14450 S2. Dotata di serratura elettronica digitale e chiusura a più catenacci, garantisce protezio|549.00|385.00|58868965540189|https://cassefortieserrature.com/products/musa-400-e-cassaforte-elettronica-grande-formato-da-muro|disponibile|casseforti;casseforti a muro;Casseforti a Muro con combinazione elettronica;grande;prezzo-300-600|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-230-E-chiusa_bdc4755c-27f6-4abb-97cf-5d0d0ecf1295.jpg?v=1772121402|20.00|81006||21.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-280-E-semiaperta-1_d5c7bc78-953c-474f-a7a5-3925ce88178f.jpg?v=1772121517|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-340-C-aperta_fd4d0ca5-1726-4629-8da0-13d1563c1d9b.jpg?v=1772121517|| <endrecord>
MUSA 520/C - Cassaforte a chiave grande formato da muro|Bordogna|Cassaforte a muro grande formato con serratura a chiave doppia mappa Bordogna MUSA 520/C. La MUSA 520/C Bordogna rappresenta la massima capacità della linea MUSA. Certificata EN 14450 – Classe S2, offre una sicurezza superiore grazie alla struttura in acc|604.00|420.00|58868722401629|https://cassefortieserrature.com/products/musa-420-c-cassaforte-a-chiave-grande-formato-da-muro|disponibile|casseforti;casseforti a muro;Casseforti a muro con chiave;grande;prezzo-300-600|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-340-C-chiusa_9f33cd60-31f3-4860-8127-85e1c8c2ee98.jpg?v=1772121517|20.00|81037||33.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-200-C-dettaglio_0ac768fb-695d-4c03-a525-f08ecca676d5.jpg?v=1772121517|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-340-C-aperta_fd4d0ca5-1726-4629-8da0-13d1563c1d9b.jpg?v=1772121517|| <endrecord>
MUSA 520/E - Cassaforte elettronica grande formato da muro|Bordogna|Cassaforte a muro elettronica di grande capacità Bordogna MUSA 520/E. La MUSA 520/E è la cassaforte elettronica più spaziosa della serie. Certificata EN 14450 Classe S2, offre la massima protezione grazie alla struttura in acciaio monoblocco e alla tastie|671.00|470.00|58868985266525|https://cassefortieserrature.com/products/musa-520-e-cassaforte-elettronica-grande-formato-da-muro|disponibile|casseforti;casseforti a muro;Casseforti a Muro con combinazione elettronica;grande;prezzo-300-600|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-230-E-chiusa_bdc4755c-27f6-4abb-97cf-5d0d0ecf1295.jpg?v=1772121402|20.00|81007||33.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-280-E-semiaperta-1_d5c7bc78-953c-474f-a7a5-3925ce88178f.jpg?v=1772121517|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Musa-340-C-aperta_fd4d0ca5-1726-4629-8da0-13d1563c1d9b.jpg?v=1772121517|| <endrecord>
No problem 11.KC130 - Cassaforte meccanica a mobile con chiave e combinazione|Mottura|Cassaforte da muro con chiave doppia mappa e combinatore meccanico Mottura No Problem 11.KC130. Compatta e funzionale, la Mottura 11.KC130 è una cassaforte a muro ideale per abitazioni e piccoli ambienti. Dotata di doppia chiusura meccanica indipendente, |922.00|645.00|58877487907165|https://cassefortieserrature.com/products/no-problem-11-kc130-cassaforte-meccanica-da-muro-con-chiave|disponibile|Casseforti;casseforti a mobile;Casseforti a mobile con combinazione meccanica e chiave;Piccola;prezzo-600-1000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/11.KC130.jpg?v=1779697621|20.00||8010728918985|35.000|||| <endrecord>
No problem 11.KC233 - Cassaforte meccanica a mobile con chiave e combinazione|Mottura|Cassaforte da muro con doppia chiusura meccanica Mottura No Problem 11.KC233. La combinazione tra chiave doppia mappa e combinatore numerico rende questo modello estremamente sicuro. Ideale per l’uso domestico o professionale, garantisce una protezione el|1088.00|760.00|58877488431453|https://cassefortieserrature.com/products/no-problem-11-kc233-cassaforte-meccanica-da-muro-con-chiave|disponibile|Casseforti;casseforti a mobile;Casseforti a mobile con combinazione meccanica e chiave;Piccola;prezzo-600-1000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/11.KC233.jpg?v=1779697590|37.00||8010728918992|51.000|||| <endrecord>
No problem 11.KC444 - Cassaforte meccanica a mobile con chiave e combinazione|Mottura|Cassaforte Mottura No Problem 11.KC444 con doppia chiusura meccanica. Un modello di dimensioni maggiori, adatto per custodire valori, gioielli o documenti importanti. La robusta struttura in acciaio e il sistema di blocco antimanomissione assicurano resis|1469.00|1030.00|58877573398877|https://cassefortieserrature.com/products/no-problem-11-kc444-cassaforte-meccanica-da-muro-con-chiave|disponibile|Casseforti;casseforti a mobile;Casseforti a mobile con combinazione meccanica e chiave;media;prezzo-600-1000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/11.KC444.jpg?v=1779697539|37.00||8010728919005|74.000|||| <endrecord>
No problem 11.KE130 - Cassaforte elettronica a mobile|Mottura|Cassaforte da muro con tastiera digitale Mottura No Problem 11.KE130. Progettata per un uso semplice e quotidiano, la Mottura 11.KE130 combina dimensioni compatte e tecnologia elettronica avanzata. La tastiera digitale consente la gestione rapida dei codi|1047.00|735.00|58878015275357|https://cassefortieserrature.com/products/no-problem-11-ke130-cassaforte-elettronica-a-mobile|disponibile|cassaforte a mobile con combinazione elettronica;Casseforti;casseforti a mobile;Piccola;prezzo-600-1000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/11.KE130.jpg?v=1779697311|20.00||8010728919029|35.000|||| <endrecord>
